Wall time,Step,Value
1732825456.7722058,1,1.6317120790481567
1732825456.7740555,2,0.717839241027832
1732825456.7740965,3,0.38320326805114746
1732825456.7741215,4,0.24704629182815552
1732825456.7741451,5,0.17976009845733643
1732825456.774166,6,0.14531850814819336
1732825456.7741876,7,0.12061679363250732
1732825456.7742095,8,0.10474207997322083
1732825456.774232,9,0.09274203330278397
1732825456.7742546,10,0.08292416483163834
1732825456.7742765,11,0.07587987929582596
1732825456.7745147,12,0.06841021031141281
1732825456.7751806,13,0.06289568543434143
1732825456.7752812,14,0.05813059210777283
1732825456.7753115,15,0.05395624041557312
1732825456.775338,16,0.0507173053920269
1732825456.7753642,17,0.04693680629134178
1732825456.775518,18,0.04388852044939995
1732825456.7756662,19,0.040885936468839645
1732825456.7758052,20,0.03852283954620361
1732825456.7759461,21,0.03629991412162781
1732825456.7760901,22,0.034771546721458435
1732825456.7762296,23,0.03292172774672508
1732825456.7763743,24,0.03110196255147457
1732825456.7765186,25,0.029612543061375618
1732825456.7766643,26,0.028430551290512085
1732825456.776809,27,0.02697213925421238
1732825456.776947,28,0.02558639459311962
1732825456.7770917,29,0.024805709719657898
1732825456.7772365,30,0.023413246497511864
1732825456.7773738,31,0.022934800013899803
1732825456.7775152,32,0.02171269617974758
1732825456.7776518,33,0.020290115848183632
1732825456.777796,34,0.019732126966118813
1732825456.7779412,35,0.019248507916927338
1732825456.7781038,36,0.018172644078731537
1732825456.778244,37,0.01778431050479412
1732825456.7783816,38,0.016934042796492577
1732825456.7785163,39,0.016347849741578102
1732825456.7786605,40,0.01563824713230133
1732825456.7787983,41,0.014934144914150238
1732825456.7789342,42,0.01471608504652977
1732825456.7790751,43,0.013838495127856731
1732825456.7792158,44,0.013652424328029156
1732825456.7793589,45,0.013313084840774536
1732825456.779503,46,0.012944437563419342
1732825456.7796395,47,0.012488804757595062
1732825456.7797835,48,0.012094039469957352
1732825456.7799265,49,0.01193211879581213
1732825456.7800722,50,0.011582337319850922
1732825456.7802138,51,0.01096852496266365
1732825456.780357,52,0.010604067705571651
1732825456.780494,53,0.010455862618982792
1732825456.7806299,54,0.010255957953631878
1732825456.780766,55,0.00982581451535225
1732825456.7809021,56,0.00964362546801567
1732825456.7810369,57,0.009395105764269829
1732825456.7811818,58,0.009152554906904697
1732825456.7813187,59,0.008858074434101582
1732825456.781462,60,0.008719521574676037
1732825456.7819,61,0.008215729147195816
1732825456.7821133,62,0.008122189901769161
1732825456.7825742,63,0.007736947387456894
1732825456.7830288,64,0.007806070148944855
1732825456.783374,65,0.007447397336363792
1732825456.7838218,66,0.007495449390262365
1732825456.784232,67,0.007131589110940695
1732825456.7844706,68,0.006944630295038223
1732825456.784524,69,0.006865228991955519
1732825456.7848272,70,0.006710702553391457
1732825456.7849786,71,0.006634341087192297
1732825456.785267,72,0.006518948823213577
1732825456.785399,73,0.006437243428081274
1732825456.785572,74,0.006227830424904823
1732825456.7857423,75,0.006080645602196455
1732825456.7859223,76,0.005927607882767916
1732825456.786115,77,0.005925097037106752
1732825456.7862842,78,0.005739773157984018
1732825456.7864647,79,0.005579312797635794
1732825456.7866316,80,0.005574022885411978
1732825456.786796,81,0.0054277884773910046
1732825456.7869744,82,0.005432446952909231
1732825456.7871397,83,0.005277948919683695
1732825456.7873166,84,0.005009696818888187
1732825456.787491,85,0.005002303514629602
1732825456.7876534,86,0.004913179203867912
1732825456.7878172,87,0.004964127205312252
1732825456.7879803,88,0.004857201129198074
1732825456.7881413,89,0.0047093844041228294
1732825456.78832,90,0.004656030330806971
1732825456.7884903,91,0.004436090122908354
1732825456.7886586,92,0.004401228856295347
1732825456.7888207,93,0.004461186937987804
1732825456.7889953,94,0.004442579112946987
1732825456.7891686,95,0.004254649858921766
1732825456.7893531,96,0.004166410770267248
1732825456.7895186,97,0.004124861676245928
1732825456.7896826,98,0.004088521935045719
1732825456.7898533,99,0.004148149862885475
1732825456.7900803,100,0.004021550063043833
