Wall time,Step,Value
1732809168.1638665,1,1.6281509399414062
1732809168.165923,2,0.7013273239135742
1732809168.1659648,3,0.3636453151702881
1732809168.166019,4,0.23131562769412994
1732809168.1660483,5,0.16710688173770905
1732809168.1660695,6,0.1354759931564331
1732809168.1660898,7,0.1135033667087555
1732809168.1661093,8,0.09742626547813416
1732809168.1661284,9,0.0876370444893837
1732809168.1661472,10,0.0782705545425415
1732809168.1662092,11,0.07151783257722855
1732809168.1664665,12,0.06509720534086227
1732809168.166923,13,0.059863489121198654
1732809168.1673772,14,0.05545991659164429
1732809168.167835,15,0.05083867907524109
1732809168.1682856,16,0.047988515347242355
1732809168.1687388,17,0.04535819962620735
1732809168.1690335,18,0.0425686240196228
1732809168.1692424,19,0.04022522270679474
1732809168.1695275,20,0.03717145323753357
1732809168.1696525,21,0.03556490316987038
1732809168.169922,22,0.03359203785657883
1732809168.1700509,23,0.03179403766989708
1732809168.1701937,24,0.02963411994278431
1732809168.170349,25,0.028741180896759033
1732809168.170621,26,0.02727089263498783
1732809168.1707444,27,0.02620398998260498
1732809168.1708817,28,0.02476576901972294
1732809168.1710382,29,0.02467249520123005
1732809168.171183,30,0.023210957646369934
1732809168.171328,31,0.022174231708049774
1732809168.1714768,32,0.021037064492702484
1732809168.1716197,33,0.020321829244494438
1732809168.1717641,34,0.019980141893029213
1732809168.1719062,35,0.01902245730161667
1732809168.1720548,36,0.018832212314009666
1732809168.1721995,37,0.01755414344370365
1732809168.172347,38,0.016768621280789375
1732809168.1724906,39,0.016040660440921783
1732809168.1726313,40,0.015397444367408752
1732809168.1727724,41,0.01539586391299963
1732809168.172914,42,0.014257088303565979
1732809168.1730628,43,0.013984677381813526
1732809168.1732128,44,0.013463318347930908
1732809168.1733572,45,0.013206366449594498
1732809168.1734977,46,0.012910368852317333
1732809168.1736457,47,0.012739919126033783
1732809168.173786,48,0.01213205885142088
1732809168.1739259,49,0.011711171828210354
1732809168.1740901,50,0.011766589246690273
1732809168.1742392,51,0.011185362003743649
1732809168.1743894,52,0.010911480523645878
1732809168.1745486,53,0.01041607465595007
1732809168.174707,54,0.01002492755651474
1732809168.1748695,55,0.009895097464323044
1732809168.174996,56,0.009434571489691734
1732809168.1750925,57,0.009424458257853985
1732809168.175195,58,0.008949675597250462
1732809168.1752791,59,0.009190577082335949
1732809168.1753764,60,0.00888034701347351
1732809168.1754684,61,0.008602839894592762
1732809168.1755636,62,0.0082069868221879
1732809168.1756628,63,0.0077977050095796585
1732809168.1757631,64,0.008292737416923046
1732809168.1758578,65,0.007604679558426142
1732809168.1759465,66,0.007501204963773489
1732809168.1760404,67,0.0071314373053610325
1732809168.1761281,68,0.0073573049157857895
1732809168.1762204,69,0.007020669057965279
1732809168.1763482,70,0.007064358796924353
1732809168.1764345,71,0.006914019118994474
1732809168.1764703,72,0.006669788155704737
1732809168.1765609,73,0.006576573941856623
1732809168.1766448,74,0.006306404247879982
1732809168.176742,75,0.0062493993900716305
1732809168.176829,76,0.005883113946765661
1732809168.1769252,77,0.006069911178201437
1732809168.1770105,78,0.005841133650392294
1732809168.1770945,79,0.0058174110017716885
1732809168.1771882,80,0.005669973790645599
1732809168.1772819,81,0.005489675793796778
1732809168.1773992,82,0.0053028748370707035
1732809168.1774828,83,0.005471809301525354
1732809168.1775186,84,0.005535436794161797
1732809168.1776185,85,0.00512029929086566
1732809168.177718,86,0.004978698678314686
1732809168.177814,87,0.004926346708089113
1732809168.1778982,88,0.005059090908616781
1732809168.1779802,89,0.004566412419080734
1732809168.178074,90,0.0047995164059102535
1732809168.178165,91,0.004723126534372568
1732809168.1782656,92,0.004560098517686129
1732809168.1783493,93,0.0046354494988918304
1732809168.1784525,94,0.004391721449792385
1732809168.178551,95,0.004131287336349487
1732809168.1786432,96,0.00439757714048028
1732809168.1787407,97,0.004275266081094742
1732809168.1788447,98,0.004246850963681936
1732809168.1789262,99,0.0042213439010083675
1732809168.17902,100,0.003861083881929517
