Wall time,Step,Value
1739371831.0421438,1,1.4850913286209106
1739371831.043548,2,0.9850283265113831
1739371831.043575,3,0.7671756744384766
1739371831.0435948,4,0.6397270560264587
1739371831.043711,5,0.5679957270622253
1739371831.0437293,6,0.5060610175132751
1739371831.0437472,7,0.4535594880580902
1739371831.043765,8,0.41966065764427185
1739371831.0438182,9,0.3851010501384735
1739371831.0438492,10,0.36072587966918945
1739371831.0438683,11,0.334302693605423
1739371831.0439808,12,0.3098559081554413
1739371831.0440302,13,0.292006254196167
1739371831.044156,14,0.2671428918838501
1739371831.0442953,15,0.2549452483654022
1739371831.044433,16,0.23593266308307648
1739371831.0445654,17,0.224678635597229
1739371831.0446956,18,0.21051044762134552
1739371831.044828,19,0.1965687870979309
1739371831.0449603,20,0.1844925731420517
1739371831.045091,21,0.17326928675174713
1739371831.0452206,22,0.16594113409519196
1739371831.0453506,23,0.15293358266353607
1739371831.0454993,24,0.1459016352891922
1739371831.0456474,25,0.1382203847169876
1739371831.0457792,26,0.13334567844867706
1739371831.0459116,27,0.1264372318983078
1739371831.0460434,28,0.11684054881334305
1739371831.046173,29,0.11232185363769531
1739371831.0463035,30,0.10719840973615646
1739371831.0464318,31,0.05987025797367096
1739371831.0465646,32,0.04119141772389412
1739371831.046712,33,0.034497275948524475
1739371831.0468419,34,0.03066074289381504
1739371831.0469682,35,0.027695978060364723
1739371831.0470958,36,0.02472374029457569
1739371831.047225,37,0.02207830548286438
1739371831.0473545,38,0.020641855895519257
1739371831.0474823,39,0.019031452015042305
1739371831.047611,40,0.018602872267365456
1739371831.0477421,41,0.016828574240207672
1739371831.0478697,42,0.01597101241350174
1739371831.0479984,43,0.014164994470775127
1739371831.0481277,44,0.01332190353423357
1739371831.0482569,45,0.013391301035881042
1739371831.0483859,46,0.011351396329700947
1739371831.048513,47,0.012327183969318867
1739371831.0486407,48,0.010723866522312164
1739371831.0487683,49,0.01039371732622385
1739371831.048897,50,0.010477119125425816
1739371831.049028,51,0.01026237290352583
1739371831.0491548,52,0.009416473098099232
1739371831.0492823,53,0.007636622991412878
1739371831.049419,54,0.008577624335885048
1739371831.0495613,55,0.00866515003144741
1739371831.0496912,56,0.00811577308923006
1739371831.0498247,57,0.007602413650602102
1739371831.0499544,58,0.007594384253025055
1739371831.0500834,59,0.008078206330537796
1739371831.0502107,60,0.006954308599233627
1739371831.0503418,61,0.006183297839015722
1739371831.0504699,62,0.0055238944478333
1739371831.050597,63,0.004353128373622894
1739371831.0507302,64,0.004815477412194014
1739371831.0508597,65,0.004307975992560387
1739371831.0509903,66,0.004371274262666702
1739371831.0511181,67,0.004217580426484346
1739371831.051247,68,0.004113140050321817
1739371831.051376,69,0.003616025671362877
1739371831.0515034,70,0.003975154832005501
1739371831.0516295,71,0.0035671379882842302
1739371831.0517623,72,0.003919974435120821
1739371831.051934,73,0.0033568807411938906
1739371831.0520885,74,0.0033284251112490892
1739371831.0522392,75,0.003535435302183032
1739371831.052325,76,0.003394004190340638
1739371831.0524127,77,0.003491828916594386
1739371831.0524983,78,0.0030851804185658693
1739371831.052581,79,0.003365670097991824
1739371831.0526671,80,0.0037472080439329147
1739371831.0527465,81,0.003149377880617976
1739371831.0528371,82,0.0029915047343820333
1739371831.0529191,83,0.0032454526517540216
1739371831.052998,84,0.003073528641834855
1739371831.0530896,85,0.00276394747197628
1739371831.0531733,86,0.0029036446940153837
1739371831.0532649,87,0.0029638831038028
1739371831.053344,88,0.0027053914964199066
1739371831.0534937,89,0.002728920429944992
1739371831.0535767,90,0.0025371441151946783
1739371831.053617,91,0.0025363462045788765
1739371831.053657,92,0.002492662286385894
1739371831.0537655,93,0.00242672604508698
1739371831.053813,94,0.002452495275065303
1739371831.0538886,95,0.0026812655851244926
1739371831.0539787,96,0.0027752204332500696
1739371831.054066,97,0.0025968903210014105
1739371831.0541818,98,0.0025154377799481153
1739371831.054223,99,0.002496036933735013
1739371831.0543332,100,0.002450327156111598
